Iteration,Collisions,Consecutive
888079,23398,0
888089,23399,0
888094,23400,0
888129,23401,0
888168,23402,0
888182,23403,0
888212,23404,0
888250,23405,0
888271,23406,0
888289,23407,0
888314,23408,0
888317,23409,0
888339,23410,0
888378,23411,0
888392,23412,0
888413,23413,0
888458,23414,0
888525,23415,0
888533,23416,0
888546,23417,0
888562,23418,0
888570,23419,0
888592,23420,0
888634,23421,0
888643,23422,0
888677,23423,0
888678,23424,0
888691,23425,0
888702,23426,0
888782,23427,0
888793,23428,0
888810,23429,0
888819,23430,0
888835,23431,0
888849,23432,0
888856,23433,0
888880,23434,0
888916,23435,0
888939,23436,0
888960,23437,0
888990,23438,0
889010,23439,0
889042,23440,0
889045,23441,0
889066,23442,0
889090,23443,0
889125,23444,0
889145,23445,0
889147,23446,0
889169,23447,0
889179,23448,0
889219,23449,0
889226,23450,0
889261,23451,0
889263,23452,0
889279,23453,0
889369,23454,0
889386,23455,0
889415,23456,0
889421,23457,0
889429,23458,0
889433,23459,0
889443,23460,0
889457,23461,0
889475,23462,0
889477,23463,0
889490,23464,0
889491,23465,0
889497,23466,0
889516,23467,0
889552,23468,0
889590,23469,0
889591,23470,0
889626,23471,0
889637,23472,0
889642,23473,0
889696,23474,0
889715,23475,0
889754,23476,0
889764,23477,0
889768,23478,0
889813,23479,0
889850,23480,0
889868,23481,0
889898,23482,0
889917,23483,0
889920,23484,0
889987,23485,0
890017,23486,0
890027,23487,0
890029,23488,0
890035,23489,0
890114,23490,0
890148,23491,0
890167,23492,0
890204,23493,0
890221,23494,0
890241,23495,0
890255,23496,0
890259,23497,0
890309,23498,0
890336,23499,0
890364,23500,0
890371,23501,0
890382,23502,0
890406,23503,0
890414,23504,0
890443,23505,0
890456,23506,0
890462,23507,0
890479,23508,0
890481,23509,0
890503,23510,0
890507,23511,0
890530,23512,0
890540,23513,0
890559,23514,0
890567,23515,0
890585,23516,0
890593,23517,0
890644,23518,0
890724,23519,0
890744,23520,0
890747,23521,0
890773,23522,0
890792,23523,0
890795,23524,0
890806,23525,0
890809,23526,0
890827,23527,0
890828,23528,0
890851,23529,0
890857,23530,0
890864,23531,0
890871,23532,0
890873,23533,0
890887,23534,0
890897,23535,0
890909,23536,0
890918,23537,0
890931,23538,0
890936,23539,0
890981,23540,0
890993,23541,0
891004,23542,0
891019,23543,0
891037,23544,0
891061,23545,0
891082,23546,0
891088,23547,0
891101,23548,0
891123,23549,0
891140,23550,0
891188,23551,0
891237,23552,0
891238,23553,0
891255,23554,0
891299,23555,0
891317,23556,0
891318,23557,0
891348,23558,0
891381,23559,0
891397,23560,0
891401,23561,0
891446,23562,0
891521,23563,0
891550,23564,0
891563,23565,0
891588,23566,0
891619,23567,0
891620,23568,0
891631,23569,0
891639,23570,0
891642,23571,0
891646,23572,0
891652,23573,0
891653,23574,0
891664,23575,0
891680,23576,0
891684,23577,0
891688,23578,0
891696,23579,0
891710,23580,0
891757,23581,0
891758,23582,0
891759,23583,0
891797,23584,0
891800,23585,0
891807,23586,0
891809,23587,0
891830,23588,0
891836,23589,0
891919,23590,0
891926,23591,0
891934,23592,0
891987,23593,0
892012,23594,0
892072,23595,0
892084,23596,0
892100,23597,0
892105,23598,0
892119,23599,0
892185,23600,0
892215,23601,0
892248,23602,0
892272,23603,0
892283,23604,0
892284,23605,0
892336,23606,0
892342,23607,0
892348,23608,0
892355,23609,0
892368,23610,0
892380,23611,0
892381,23612,0
892393,23613,0
892395,23614,0
892402,23615,0
892421,23616,0
892454,23617,0
892490,23618,0
892499,23619,0
892536,23620,0
892562,23621,0
892584,23622,0
892589,23623,0
892601,23624,0
892619,23625,0
892623,23626,0
892626,23627,0
892628,23628,0
892636,23629,0
892673,23630,0
892698,23631,0
892700,23632,0
892706,23633,0
892709,23634,0
892732,23635,0
892740,23636,0
892760,23637,0
892806,23638,0
892814,23639,0
892835,23640,0
892849,23641,0
892896,23642,0
892924,23643,0
892933,23644,0
892945,23645,0
892955,23646,0
892970,23647,0
892977,23648,0
892998,23649,0
892999,23650,0
893009,23651,0
893034,23652,0
893065,23653,0
893076,23654,0
893129,23655,0
893134,23656,0
893138,23657,0
893164,23658,0
893173,23659,0
893221,23660,0
893227,23661,0
893231,23662,0
893280,23663,0
893326,23664,0
893374,23665,0
893392,23666,0
893403,23667,0
893413,23668,0
893458,23669,0
893481,23670,0
893486,23671,0
893500,23672,0
893523,23673,0
893524,23674,0
893525,23675,0
893526,23676,0
893533,23677,0
893539,23678,0
893558,23679,0
893620,23680,0
893623,23681,0
893645,23682,0
893667,23683,0
893685,23684,0
893690,23685,0
893691,23686,0
893709,23687,0
893716,23688,0
893848,23689,0
893903,23690,0
893910,23691,0
893923,23692,0
893972,23693,0
893982,23694,0
893997,23695,0
894054,23696,0
894111,23697,0
894117,23698,0
894125,23699,0
894159,23700,0
894180,23701,0
894186,23702,0
894215,23703,0
894221,23704,0
894260,23705,0
894265,23706,0
894269,23707,0
894289,23708,0
894312,23709,0
894331,23710,0
894345,23711,0
894353,23712,0
894405,23713,0
894414,23714,0
894420,23715,0
894434,23716,0
894478,23717,0
894483,23718,0
894504,23719,0
894538,23720,0
894540,23721,0
894547,23722,0
894553,23723,0
894575,23724,0
894589,23725,0
894623,23726,0
894626,23727,0
894650,23728,0
894682,23729,0
894695,23730,0
894709,23731,0
894761,23732,0
894789,23733,0
894805,23734,0
894816,23735,0
894821,23736,0
894876,23737,0
894914,23738,0
894916,23739,0
894923,23740,0
894959,23741,0
894971,23742,0
895041,23743,0
895049,23744,0
895051,23745,0
895057,23746,0
895086,23747,0
895092,23748,0
895099,23749,0
895141,23750,0
895227,23751,0
895250,23752,0
895277,23753,0
895288,23754,0
895336,23755,0
895352,23756,0
895374,23757,0
895384,23758,0
895405,23759,0
895428,23760,0
895479,23761,0
895497,23762,0
895518,23763,0
895524,23764,0
895535,23765,0
895545,23766,0
895554,23767,0
895558,23768,0
895576,23769,0
895597,23770,0
895612,23771,0
895641,23772,0
895677,23773,0
895712,23774,0
895718,23775,0
895749,23776,0
895776,23777,0
895797,23778,0
895814,23779,0
895819,23780,0
895831,23781,0
895859,23782,0
895861,23783,0
895877,23784,0
895897,23785,0
895901,23786,0
895916,23787,0
895933,23788,0
895945,23789,0
895964,23790,0
895971,23791,0
895984,23792,0
895993,23793,0
896005,23794,0
896035,23795,0
896058,23796,0
896062,23797,0
896089,23798,0
896103,23799,0
896115,23800,0
896117,23801,0
896126,23802,0
896153,23803,0
896202,23804,0
896211,23805,0
896221,23806,0
896256,23807,0
896263,23808,0
896268,23809,0
896280,23810,0
896293,23811,0
896297,23812,0
896302,23813,0
896321,23814,0
896386,23815,0
896398,23816,0
896475,23817,0
896491,23818,0
896494,23819,0
896523,23820,0
896524,23821,0
896571,23822,0
896582,23823,0
896611,23824,0
896624,23825,0
896629,23826,0
896641,23827,0
896649,23828,0
896650,23829,0
896656,23830,0
896661,23831,0
896663,23832,0
896668,23833,0
896699,23834,0
896738,23835,0
896739,23836,0
896744,23837,0
896765,23838,0
896785,23839,0
896793,23840,0
896819,23841,0
896888,23842,0
896919,23843,0
896921,23844,0
896969,23845,0
896990,23846,0
897007,23847,0
897023,23848,0
897033,23849,0
897048,23850,0
897114,23851,0
897129,23852,0
897157,23853,0
897159,23854,0
897195,23855,0
897233,23856,0
897291,23857,0
897318,23858,0
897327,23859,0
897331,23860,0
897351,23861,0
897357,23862,0
897380,23863,0
897401,23864,0
897429,23865,0
897440,23866,0
897453,23867,0
897456,23868,0
897459,23869,0
897466,23870,0
897480,23871,0
897485,23872,0
897494,23873,0
897566,23874,0
897576,23875,0
897627,23876,0
897642,23877,0
897650,23878,0
897688,23879,0
897695,23880,0
897715,23881,0
897735,23882,0
897755,23883,0
897757,23884,0
897826,23885,0
897827,23886,0
897833,23887,0
897848,23888,0
897876,23889,0
897878,23890,0
897901,23891,0
897906,23892,0
897913,23893,0
897940,23894,0
897990,23895,0
898015,23896,0
898060,23897,0
898066,23898,0
898085,23899,0
898104,23900,0
898110,23901,0
898119,23902,0
898132,23903,0
898192,23904,0
898198,23905,0
898210,23906,0
898224,23907,0
898249,23908,0
898287,23909,0
898297,23910,0
898303,23911,0
898306,23912,0
898313,23913,0
898320,23914,0
898331,23915,0
898334,23916,0
898390,23917,0
898394,23918,0
898395,23919,0
898435,23920,0
898463,23921,0
898472,23922,0
898475,23923,0
898485,23924,0
898487,23925,0
898493,23926,0
898543,23927,0
898616,23928,0
898644,23929,0
898687,23930,0
898703,23931,0
898761,23932,0
898780,23933,0
898795,23934,0
898848,23935,0
898880,23936,0
898908,23937,0
898946,23938,0
898949,23939,0
898952,23940,0
898967,23941,0
898971,23942,0
898972,23943,0
899000,23944,0
899008,23945,0
899009,23946,0
899013,23947,0
899055,23948,0
899091,23949,0
899112,23950,0
899129,23951,0
899135,23952,0
899140,23953,0
899192,23954,0
899257,23955,0
899281,23956,0
899343,23957,0
899349,23958,0
899360,23959,0
899377,23960,0
899386,23961,0
899401,23962,0
899406,23963,0
899415,23964,0
899481,23965,0
899505,23966,0
899510,23967,0
899511,23968,0
899513,23969,0
899549,23970,0
899567,23971,0
899579,23972,0
899582,23973,0
899599,23974,0
899621,23975,0
899630,23976,0
899635,23977,0
899686,23978,0
899700,23979,0
899730,23980,0
899770,23981,0
899811,23982,0
899818,23983,0
899833,23984,0
899872,23985,0
899879,23986,0
899890,23987,0
899894,23988,0
899918,23989,0
899954,23990,0
899976,23991,0
899986,23992,0
900001,23993,0
900006,23994,0
900021,23995,0
900026,23996,0
900036,23997,0
900044,23998,0
900045,23999,0
900071,24000,0
900105,24001,0
900115,24002,0
900173,24003,0
900190,24004,0
900195,24005,0
900238,24006,0
900262,24007,0
900271,24008,0
900275,24009,0
900281,24010,0
900283,24011,0
900287,24012,0
900296,24013,0
900323,24014,0
900339,24015,0
900372,24016,0
900420,24017,0
900423,24018,0
900434,24019,0
900435,24020,0
900440,24021,0
900458,24022,0
900462,24023,0
900500,24024,0
900537,24025,0
900542,24026,0
900555,24027,0
900557,24028,0
900677,24029,0
900685,24030,0
900701,24031,0
900719,24032,0
900758,24033,0
900793,24034,0
900796,24035,0
900837,24036,0
900878,24037,0
900903,24038,0
900930,24039,0
901009,24040,0
901025,24041,0
901028,24042,0
901041,24043,0
901061,24044,0
901093,24045,0
901173,24046,0
901242,24047,0
901269,24048,0
901336,24049,0
901345,24050,0
901377,24051,0
901395,24052,0
901417,24053,0
901429,24054,0
901448,24055,0
901450,24056,0
901483,24057,0
901493,24058,0
901505,24059,0
901517,24060,0
901544,24061,0
901559,24062,0
901565,24063,0
901621,24064,0
901631,24065,0
901638,24066,0
901643,24067,0
901658,24068,0
901698,24069,0
901715,24070,0
901718,24071,0
901728,24072,0
901730,24073,0
901744,24074,0
901750,24075,0
901754,24076,0
901825,24077,0
901827,24078,0
901872,24079,0
901877,24080,0
901905,24081,0
901935,24082,0
901937,24083,0
902016,24084,0
902045,24085,0
902047,24086,0
902076,24087,0
902122,24088,0
902138,24089,0
902145,24090,0
902168,24091,0
902213,24092,0
902225,24093,0
902274,24094,0
902285,24095,0
902328,24096,0
902341,24097,0
902394,24098,0
902408,24099,0
902440,24100,0
902445,24101,0
902458,24102,0
902470,24103,0
902472,24104,0
902485,24105,0
902489,24106,0
902539,24107,0
902556,24108,0
902578,24109,0
902601,24110,0
902616,24111,0
902639,24112,0
902670,24113,0
902675,24114,0
902677,24115,0
902688,24116,0
902700,24117,0
902707,24118,0
902723,24119,0
902810,24120,0
902821,24121,0
902850,24122,0
902877,24123,0
902884,24124,0
902915,24125,0
902917,24126,0
903039,24127,0
903073,24128,0
903079,24129,0
903120,24130,0
903135,24131,0
903145,24132,0
903164,24133,0
903166,24134,0
903177,24135,0
903178,24136,0
903192,24137,0
903196,24138,0
903208,24139,0
903233,24140,0
903253,24141,0
903262,24142,0
903268,24143,0
903269,24144,0
903274,24145,0
903289,24146,0
903300,24147,0
903318,24148,0
903328,24149,0
903335,24150,0
903354,24151,0
903368,24152,0
903411,24153,0
903433,24154,0
903533,24155,0
903548,24156,0
903579,24157,0
903585,24158,0
903600,24159,0
903611,24160,0
903631,24161,0
903660,24162,0
903731,24163,0
903737,24164,0
903741,24165,0
903744,24166,0
903746,24167,0
903768,24168,0
903773,24169,0
903798,24170,0
903808,24171,0
903839,24172,0
903848,24173,0
903858,24174,0
903890,24175,0
903910,24176,0
903943,24177,0
904024,24178,0
904043,24179,0
904054,24180,0
904084,24181,0
904181,24182,0
904183,24183,0
904186,24184,0
904223,24185,0
904226,24186,0
904232,24187,0
904235,24188,0
904262,24189,0
904276,24190,0
904302,24191,0
904304,24192,0
904315,24193,0
904391,24194,0
904398,24195,0
904412,24196,0
904418,24197,0
904421,24198,0
904423,24199,0
904474,24200,0
904482,24201,0
904495,24202,0
904496,24203,0
904502,24204,0
904508,24205,0
904512,24206,0
904532,24207,0
904547,24208,0
904570,24209,0
904584,24210,0
904602,24211,0
904606,24212,0
904643,24213,0
904670,24214,0
904692,24215,0
904699,24216,0
904701,24217,0
904735,24218,0
904747,24219,0
904755,24220,0
904758,24221,0
904760,24222,0
904786,24223,0
904808,24224,0
904817,24225,0
904820,24226,0
904827,24227,0
904887,24228,0
904890,24229,0
904891,24230,0
904912,24231,0
904937,24232,0
904949,24233,0
904954,24234,0
904985,24235,0
904996,24236,0
905007,24237,0
905008,24238,0
905014,24239,0
905045,24240,0
905055,24241,0
905058,24242,0
905071,24243,0
905080,24244,0
905098,24245,0
905101,24246,0
905119,24247,0
905120,24248,0
905121,24249,0
905151,24250,0
905160,24251,0
905190,24252,0
905199,24253,0
905202,24254,0
905205,24255,0
905235,24256,0
905257,24257,0
905282,24258,0
905293,24259,0
905312,24260,0
905331,24261,0
905346,24262,0
905357,24263,0
905374,24264,0
905393,24265,0
905422,24266,0
905447,24267,0
905455,24268,0
905467,24269,0
905480,24270,0
905483,24271,0
905495,24272,0
905501,24273,0
905502,24274,0
905514,24275,0
905523,24276,0
905527,24277,0
905531,24278,0
905537,24279,0
905556,24280,0
905562,24281,0
905610,24282,0
905612,24283,0
905615,24284,0
905626,24285,0
905630,24286,0
905646,24287,0
905648,24288,0
905670,24289,0
905703,24290,0
905706,24291,0
905711,24292,0
905742,24293,0
905757,24294,0
905766,24295,0
905813,24296,0
905823,24297,0
905914,24298,0
905967,24299,0
905996,24300,0
906007,24301,0
906014,24302,0
906057,24303,0
906071,24304,0
906110,24305,0
906129,24306,0
906170,24307,0
906192,24308,0
906203,24309,0
906211,24310,0
906214,24311,0
906225,24312,0
906247,24313,0
906259,24314,0
906281,24315,0
906286,24316,0
906291,24317,0
906299,24318,0
906301,24319,0
906302,24320,0
906323,24321,0
906344,24322,0
906348,24323,0
906387,24324,0
906420,24325,0
906480,24326,0
906510,24327,0
906517,24328,0
906545,24329,0
906568,24330,0
906592,24331,0
906598,24332,0
906606,24333,0
906614,24334,0
906620,24335,0
906625,24336,0
906675,24337,0
906686,24338,0
906691,24339,0
906693,24340,0
906695,24341,0
906697,24342,0
906705,24343,0
906715,24344,0
906719,24345,0
906721,24346,0
906758,24347,0
906770,24348,0
906807,24349,0
906913,24350,0
906931,24351,0
906938,24352,0
906943,24353,0
907013,24354,0
907020,24355,0
907023,24356,0
907038,24357,0
907085,24358,0
907102,24359,0
907121,24360,0
907156,24361,0
907212,24362,0
907233,24363,0
907260,24364,0
907302,24365,0
907303,24366,0
907326,24367,0
907375,24368,0
907383,24369,0
907465,24370,0
907470,24371,0
907480,24372,0
907487,24373,0
907491,24374,0
907492,24375,0
907493,24376,0
907507,24377,0
907543,24378,0
907564,24379,0
907566,24380,0
907587,24381,0
907591,24382,0
907601,24383,0
907617,24384,0
907630,24385,0
907632,24386,0
907639,24387,0
907642,24388,0
907652,24389,0
907681,24390,0
907687,24391,0
907693,24392,0
907750,24393,0
907752,24394,0
907787,24395,0
907802,24396,0
907823,24397,0
907887,24398,0
907962,24399,0
907990,24400,0
907999,24401,0
908047,24402,0
908052,24403,0
908089,24404,0
908115,24405,0
908120,24406,0
908136,24407,0
908149,24408,0
908156,24409,0
908176,24410,0
908201,24411,0
908204,24412,0
908216,24413,0
908239,24414,0
908253,24415,0
908275,24416,0
908300,24417,0
908324,24418,0
908344,24419,0
908355,24420,0
908365,24421,0
908391,24422,0
908398,24423,0
908409,24424,0
908415,24425,0
908435,24426,0
908470,24427,0
908474,24428,0
908491,24429,0
908502,24430,0
908503,24431,0
908504,24432,0
908506,24433,0
908517,24434,0
908553,24435,0
908567,24436,0
908579,24437,0
908606,24438,0
908614,24439,0
908623,24440,0
908648,24441,0
908649,24442,0
908678,24443,0
908728,24444,0
908760,24445,0
908786,24446,0
908804,24447,0
908837,24448,0
908874,24449,0
908877,24450,0
908946,24451,0
908958,24452,0
908972,24453,0
908980,24454,0
908987,24455,0
908993,24456,0
909011,24457,0
909030,24458,0
909031,24459,0
909032,24460,0
909036,24461,0
909052,24462,0
909058,24463,0
909065,24464,0
909067,24465,0
909070,24466,0
909079,24467,0
909082,24468,0
909089,24469,0
909101,24470,0
909136,24471,0
909140,24472,0
909153,24473,0
909170,24474,0
909174,24475,0
909200,24476,0
909202,24477,0
909207,24478,0
909252,24479,0
909270,24480,0
909275,24481,0
909278,24482,0
909296,24483,0
909335,24484,0
909368,24485,0
909375,24486,0
909377,24487,0
909384,24488,0
909393,24489,0
909401,24490,0
909403,24491,0
909450,24492,0
909451,24493,0
909484,24494,0
909534,24495,0
909550,24496,0
909590,24497,0
909611,24498,0
909622,24499,0
909640,24500,0
909658,24501,0
909671,24502,0
909701,24503,0
909708,24504,0
909722,24505,0
909744,24506,0
909747,24507,0
909837,24508,0
909855,24509,0
909877,24510,0
909880,24511,0
909898,24512,0
909904,24513,0
909974,24514,0
910021,24515,0
910022,24516,0
910044,24517,0
910048,24518,0
910050,24519,0
910088,24520,0
910091,24521,0
910176,24522,0
910213,24523,0
910218,24524,0
910222,24525,0
910236,24526,0
910324,24527,0
910336,24528,0
910351,24529,0
910367,24530,0
910416,24531,0
910432,24532,0
910460,24533,0
910463,24534,0
910465,24535,0
910526,24536,0
910540,24537,0
910545,24538,0
910548,24539,0
910559,24540,0
910582,24541,0
910585,24542,0
910603,24543,0
910604,24544,0
910634,24545,0
910642,24546,0
910661,24547,0
910664,24548,0
910673,24549,0
910682,24550,0
910692,24551,0
910694,24552,0
910737,24553,0
910740,24554,0
910747,24555,0
910757,24556,0
910908,24557,0
910959,24558,0
910972,24559,0
910989,24560,0
911005,24561,0
911011,24562,0
911022,24563,0
911035,24564,0
911054,24565,0
911063,24566,0
911092,24567,0
911099,24568,0
911108,24569,0
911121,24570,0
911133,24571,0
911160,24572,0
911214,24573,0
911216,24574,0
911238,24575,0
911248,24576,0
911262,24577,0
911303,24578,0
911307,24579,0
911318,24580,0
911336,24581,0
911362,24582,0
911383,24583,0
911384,24584,0
911389,24585,0
911489,24586,0
911512,24587,0
911514,24588,0
911529,24589,0
911538,24590,0
911551,24591,0
911559,24592,0
911563,24593,0
911585,24594,0
911637,24595,0
911652,24596,0
911659,24597,0
911663,24598,0
911665,24599,0
911682,24600,0
911685,24601,0
911694,24602,0
911743,24603,0
911759,24604,0
911790,24605,0
911795,24606,0
911843,24607,0
911849,24608,0
911868,24609,0
911874,24610,0
911878,24611,0
911909,24612,0
911913,24613,0
911916,24614,0
911925,24615,0
911932,24616,0
911940,24617,0
911946,24618,0
911968,24619,0
911984,24620,0
912001,24621,0
912003,24622,0
912006,24623,0
912024,24624,0
912025,24625,0
912032,24626,0
912064,24627,0
912086,24628,0
912119,24629,0
912121,24630,0
912138,24631,0
912147,24632,0
912172,24633,0
912262,24634,0
912293,24635,0
912301,24636,0
912303,24637,0
912315,24638,0
912321,24639,0
912329,24640,0
912332,24641,0
912343,24642,0
912350,24643,0
912352,24644,0
912353,24645,0
912369,24646,0
912380,24647,0
912394,24648,0
912397,24649,0
912417,24650,0
912449,24651,0
912470,24652,0
912483,24653,0
912489,24654,0
912497,24655,0
912499,24656,0
912509,24657,0
912523,24658,0
912524,24659,0
912542,24660,0
912572,24661,0
912598,24662,0
912642,24663,0
912668,24664,0
912689,24665,0
912759,24666,0
912766,24667,0
912775,24668,0
912778,24669,0
912810,24670,0
912827,24671,0
912864,24672,0
912879,24673,0
912893,24674,0
912898,24675,0
912904,24676,0
912905,24677,0
912908,24678,0
912952,24679,0
912953,24680,0
912980,24681,0
913001,24682,0
913025,24683,0
913036,24684,0
913037,24685,0
913048,24686,0
913051,24687,0
913064,24688,0
913068,24689,0
913116,24690,0
913156,24691,0
913198,24692,0
913226,24693,0
913254,24694,0
913257,24695,0
913274,24696,0
913334,24697,0
913357,24698,0
913412,24699,0
913454,24700,0
913468,24701,0
913476,24702,0
913494,24703,0
913529,24704,0
913538,24705,0
913545,24706,0
913567,24707,0
913578,24708,0
913590,24709,0
913592,24710,0
913604,24711,0
913616,24712,0
913623,24713,0
913634,24714,0
913638,24715,0
913673,24716,0
913678,24717,0
913699,24718,0
913716,24719,0
913729,24720,0
913752,24721,0
913838,24722,0
913873,24723,0
913906,24724,0
913913,24725,0
913916,24726,0
913920,24727,0
913930,24728,0
913951,24729,0
913980,24730,0
914002,24731,0
914028,24732,0
914055,24733,0
914060,24734,0
914073,24735,0
914085,24736,0
914102,24737,0
914111,24738,0
914127,24739,0
914139,24740,0
914188,24741,0
914306,24742,0
914308,24743,0
914309,24744,0
914326,24745,0
914343,24746,0
914347,24747,0
914353,24748,0
914357,24749,0
914372,24750,0
914393,24751,0
914409,24752,0
914444,24753,0
914452,24754,0
914458,24755,0
914468,24756,0
914491,24757,0
914538,24758,0
914545,24759,0
914558,24760,0
914559,24761,0
914563,24762,0
914602,24763,0
914615,24764,0
914623,24765,0
914644,24766,0
914660,24767,0
914702,24768,0
914705,24769,0
914706,24770,0
914711,24771,0
914719,24772,0
914743,24773,0
914781,24774,0
914817,24775,0
914818,24776,0
914821,24777,0
914864,24778,0
914872,24779,0
914878,24780,0
914906,24781,0
914907,24782,0
914912,24783,0
914927,24784,0
914935,24785,0
914941,24786,0
915018,24787,0
915041,24788,0
915045,24789,0
915046,24790,0
915051,24791,0
915088,24792,0
915098,24793,0
915122,24794,0
915137,24795,0
915154,24796,0
915157,24797,0
915243,24798,0
915269,24799,0
915295,24800,0
915304,24801,0
915362,24802,0
915387,24803,0
915388,24804,0
915399,24805,0
915414,24806,0
915438,24807,0
915461,24808,0
915493,24809,0
915526,24810,0
915538,24811,0
915542,24812,0
915551,24813,0
915562,24814,0
915581,24815,0
915587,24816,0
915644,24817,0
915665,24818,0
915669,24819,0
915699,24820,0
915717,24821,0
915763,24822,0
915764,24823,0
915788,24824,0
915804,24825,0
915826,24826,0
915832,24827,0
915855,24828,0
915873,24829,0
915884,24830,0
915894,24831,0
915901,24832,0
915925,24833,0
915926,24834,0
915947,24835,0
915949,24836,0
915962,24837,0
915969,24838,0
915981,24839,0
915985,24840,0
916004,24841,0
916009,24842,0
916026,24843,0
916068,24844,0
916070,24845,0
916086,24846,0
916193,24847,0
916224,24848,0
916228,24849,0
916241,24850,0
916246,24851,0
916247,24852,0
916254,24853,0
916259,24854,0
916277,24855,0
916286,24856,0
916297,24857,0
916330,24858,0
916335,24859,0
916339,24860,0
916341,24861,0
916351,24862,0
916352,24863,0
916366,24864,0
916380,24865,0
916388,24866,0
916414,24867,0
916428,24868,0
916431,24869,0
916496,24870,0
916497,24871,0
916498,24872,0
916589,24873,0
916590,24874,0
916594,24875,0
916596,24876,0
916597,24877,0
916611,24878,0
916625,24879,0
916636,24880,0
916658,24881,0
916678,24882,0
916728,24883,0
916739,24884,0
916792,24885,0
916807,24886,0
916814,24887,0
916833,24888,0
916843,24889,0
916871,24890,0
916911,24891,0
916977,24892,0
916986,24893,0
917017,24894,0
917063,24895,0
917071,24896,0
917081,24897,0
917144,24898,0
917198,24899,0
917206,24900,0
917213,24901,0
917229,24902,0
917231,24903,0
917237,24904,0
917245,24905,0
917288,24906,0
917293,24907,0
917294,24908,0
917312,24909,0
917334,24910,0
917349,24911,0
917385,24912,0
917394,24913,0
917404,24914,0
917407,24915,0
917434,24916,0
917464,24917,0
917469,24918,0
917511,24919,0
917515,24920,0
917527,24921,0
917529,24922,0
917583,24923,0
917595,24924,0
917632,24925,0
917666,24926,0
917675,24927,0
917698,24928,0
917720,24929,0
917729,24930,0
917735,24931,0
917766,24932,0
917776,24933,0
917784,24934,0
917795,24935,0
917841,24936,0
917883,24937,0
917897,24938,0
917923,24939,0
917942,24940,0
917974,24941,0
917975,24942,0
917977,24943,0
917981,24944,0
917992,24945,0
917996,24946,0
918017,24947,0
918031,24948,0
918053,24949,0
918057,24950,0
918064,24951,0
918085,24952,0
918110,24953,0
918127,24954,0
918143,24955,0
918144,24956,0
918150,24957,0
918185,24958,0
918204,24959,0
918223,24960,0
918235,24961,0
918274,24962,0
918336,24963,0
918344,24964,0
918364,24965,0
918391,24966,0
918408,24967,0
918418,24968,0
918452,24969,0
918465,24970,0
918474,24971,0
918480,24972,0
918495,24973,0
918511,24974,0
918512,24975,0
918535,24976,0
918562,24977,0
918563,24978,0
918589,24979,0
918630,24980,0
918651,24981,0
918682,24982,0
918714,24983,0
918715,24984,0
918719,24985,0
918770,24986,0
918787,24987,0
918789,24988,0
918792,24989,0
918812,24990,0
918822,24991,0
918823,24992,0
918833,24993,0
918838,24994,0
918841,24995,0
918848,24996,0
918862,24997,0
918866,24998,0
918877,24999,0
918888,25000,0
918915,25001,0
918917,25002,0
918923,25003,0
918926,25004,0
918947,25005,0
918950,25006,0
918982,25007,0
918992,25008,0
919038,25009,0
919074,25010,0
919111,25011,0
919112,25012,0
919114,25013,0
919154,25014,0
919157,25015,0
919169,25016,0
919183,25017,0
919190,25018,0
919202,25019,0
919211,25020,0
919240,25021,0
919258,25022,0
919287,25023,0
919306,25024,0
919308,25025,0
919332,25026,0
919404,25027,0
919407,25028,0
919430,25029,0
919440,25030,0
919466,25031,0
919472,25032,0
919483,25033,0
919495,25034,0
919501,25035,0
919509,25036,0
919510,25037,0
919513,25038,0
919521,25039,0
919527,25040,0
919552,25041,0
919561,25042,0
919586,25043,0
919611,25044,0
919613,25045,0
919666,25046,0
919680,25047,0
919683,25048,0
919695,25049,0
919708,25050,0
919724,25051,0
919739,25052,0
919778,25053,0
919801,25054,0
919805,25055,0
919819,25056,0
919836,25057,0
919875,25058,0
919881,25059,0
919926,25060,0
919996,25061,0
920028,25062,0
920046,25063,0
920090,25064,0
920091,25065,0
920099,25066,0
920149,25067,0
920169,25068,0
920186,25069,0
920187,25070,0
920212,25071,0
920251,25072,0
920254,25073,0
920258,25074,0
920355,25075,0
920367,25076,0
920424,25077,0
920472,25078,0
920501,25079,0
920521,25080,0
920524,25081,0
920562,25082,0
920572,25083,0
920618,25084,0
920626,25085,0
920662,25086,0
920671,25087,0
920677,25088,0
920690,25089,0
920721,25090,0
920723,25091,0
920733,25092,0
920737,25093,0
920739,25094,0
920758,25095,0
920770,25096,0
920784,25097,0
920825,25098,0
920848,25099,0
920899,25100,0
920914,25101,0
920916,25102,0
920939,25103,0
920961,25104,0
921008,25105,0
921016,25106,0
921027,25107,0
921030,25108,0
921040,25109,0
921061,25110,0
921063,25111,0
921066,25112,0
921096,25113,0
921124,25114,0
921138,25115,0
921145,25116,0
921147,25117,0
921148,25118,0
921153,25119,0
921157,25120,0
921163,25121,0
921207,25122,0
921220,25123,0
921295,25124,0
921298,25125,0
921306,25126,0
921308,25127,0
921312,25128,0
921341,25129,0
921361,25130,0
921369,25131,0
921428,25132,0
921435,25133,0
921437,25134,0
921458,25135,0
921466,25136,0
921503,25137,0
921526,25138,0
921540,25139,0
921545,25140,0
921574,25141,0
921592,25142,0
921595,25143,0
921618,25144,0
921623,25145,0
